fid,class1,class2,subclass2,class3,croptyp2,partition
960,**,D,13,**,D13,38
961,**,D,13,**,D13,14
962,**,D,13,**,D13,50
963,**,D,13,**,D13,71
964,**,D,13,**,D13,43
965,**,D,13,**,D13,55
966,**,D,13,**,D13,20
967,**,D,13,**,D13,47
968,**,D,13,**,D13,7
969,**,D,13,**,D13,46
970,**,D,13,**,D13,90
971,**,D,13,**,D13,25
972,**,D,13,**,D13,59
973,**,D,13,**,D13,60
974,**,D,13,**,D13,52
975,**,D,13,**,D13,57
976,**,D,13,**,D13,21
977,**,D,13,**,D13,78
978,**,D,13,**,D13,28
979,**,D,13,**,D13,96
980,**,D,13,**,D13,13
981,**,D,13,**,D13,65
982,**,D,13,**,D13,64
983,**,D,13,**,D13,83
984,**,D,13,**,D13,57
985,**,D,13,**,D13,54
986,**,D,13,**,D13,25
987,**,D,13,**,D13,56
988,**,D,13,**,D13,50
989,**,D,13,**,D13,50
990,**,D,13,**,D13,72
991,**,D,13,**,D13,6
992,**,D,13,**,D13,15
993,**,D,13,**,D13,16
994,**,D,13,**,D13,7
995,**,D,13,**,D13,71
996,**,D,13,**,D13,65
997,**,D,13,**,D13,63
998,**,D,13,**,D13,87
999,**,D,13,**,D13,5
1000,**,D,13,**,D13,19
1001,**,D,13,**,D13,5
1002,**,D,13,**,D13,23
1003,**,D,13,**,D13,14
1004,**,D,13,**,D13,88
1005,**,D,13,**,D13,41
1006,**,D,13,**,D13,8
1007,**,D,13,**,D13,55
1008,**,D,13,**,D13,90
1009,**,D,13,**,D13,64
1010,**,D,13,**,D13,97
1011,**,D,13,**,D13,10
1012,**,D,13,**,D13,42
1013,**,D,13,**,D13,4
1014,**,D,13,**,D13,75
1015,**,D,13,**,D13,64
1016,**,D,13,**,D13,80
1017,**,D,13,**,D13,56
1018,**,D,13,**,D13,94
1019,**,D,13,**,D13,22
1020,**,D,13,**,D13,84
1021,**,D,13,**,D13,97
1022,**,D,13,**,D13,83
1023,**,D,13,**,D13,35
1024,**,D,13,**,D13,60
1025,**,D,13,**,D13,7
1026,**,D,13,**,D13,62
1027,**,D,13,**,D13,81
1028,**,D,13,**,D13,6
1029,**,D,13,**,D13,24
1030,**,D,13,**,D13,4
1031,**,D,13,**,D13,24
1032,**,D,13,**,D13,98
1033,**,D,13,**,D13,67
1034,**,D,13,**,D13,96
1035,**,D,13,**,D13,94
1036,**,D,13,**,D13,86
1037,**,D,13,**,D13,72
1038,**,D,13,**,D13,1
1039,**,D,13,**,D13,90
1040,**,D,13,**,D13,13
1041,**,D,13,**,D13,98
1042,**,D,13,**,D13,99
1043,**,D,13,**,D13,63
1044,**,D,13,**,D13,62
1045,**,D,13,**,D13,50
1046,**,D,13,**,D13,100
1047,**,D,13,**,D13,70
1048,**,D,13,**,D13,80
1049,**,D,13,**,D13,58
1050,**,D,13,**,D13,2
1051,**,D,13,**,D13,86
1052,**,D,13,**,D13,17
1053,**,D,13,**,D13,54
1054,**,D,13,**,D13,24
1055,**,D,13,**,D13,38
1056,**,D,13,**,D13,92
1057,**,D,13,**,D13,64
1058,**,D,13,**,D13,25
1059,**,D,13,**,D13,65
1060,**,D,13,**,D13,62
1061,**,D,13,**,D13,53
1062,**,D,13,**,D13,43
1063,**,D,13,**,D13,92
1064,**,D,13,**,D13,7
1065,**,D,13,**,D13,94
1066,**,D,13,**,D13,96
1067,**,D,13,**,D13,68
1068,**,D,13,**,D13,92
1069,**,D,13,**,D13,67
1070,**,D,13,**,D13,51
1071,**,D,13,**,D13,34
1072,**,D,13,**,D13,20
1073,**,D,13,**,D13,65
1074,**,D,13,**,D13,91
1075,**,D,13,**,D13,77
1076,**,D,13,**,D13,83
1077,**,D,13,**,D13,14
1078,**,D,13,**,D13,22
1079,**,D,13,**,D13,37
1080,**,D,13,**,D13,45
1081,**,D,13,**,D13,42
1082,**,D,13,**,D13,54
1083,**,D,13,**,D13,45
1084,**,D,13,**,D13,67
1085,**,D,13,**,D13,14
1086,**,D,13,**,D13,46
1087,**,D,13,**,D13,5
1088,**,D,13,**,D13,49
1089,**,D,13,**,D13,52
1090,**,D,13,**,D13,67
1091,**,D,13,**,D13,56
1092,**,D,13,**,D13,74
1093,**,D,13,**,D13,4
1094,**,D,13,**,D13,33
1095,**,D,13,**,D13,22
1096,**,D,13,**,D13,60
1097,**,D,13,**,D13,29
1098,**,D,13,**,D13,68
1099,**,D,13,**,D13,94
1100,**,D,13,**,D13,12
1101,**,D,13,**,D13,27
1102,**,D,13,**,D13,52
1103,**,D,13,**,D13,19
1104,**,D,13,**,D13,14
1105,**,D,13,**,D13,36
1106,**,D,13,**,D13,78
1107,**,D,13,**,D13,1
1108,**,D,13,**,D13,88
1109,**,D,13,**,D13,4
1110,**,D,13,**,D13,94
1111,**,D,13,**,D13,57
1112,**,D,13,**,D13,89
1113,**,D,13,**,D13,97
1114,**,D,13,**,D13,9
1115,**,D,13,**,D13,11
1116,**,D,13,**,D13,46
1117,**,D,13,**,D13,25
1118,**,D,13,**,D13,44
1119,**,D,13,**,D13,49
1120,**,D,13,**,D13,61
1121,**,D,13,**,D13,26
1122,**,D,13,**,D13,86
1123,**,D,13,**,D13,53
1124,**,D,13,**,D13,23
1125,**,D,13,**,D13,66
1126,**,D,13,**,D13,86
1127,**,D,13,**,D13,63
1128,**,D,13,**,D13,94
1129,**,D,13,**,D13,84
1130,**,D,13,**,D13,13
1131,**,D,13,**,D13,73
1132,**,D,13,**,D13,93
1133,**,D,13,**,D13,37
1134,**,D,13,**,D13,1
1135,**,D,13,**,D13,63
1136,**,D,13,**,D13,30
1137,**,D,13,**,D13,50
1138,**,D,13,**,D13,74
1139,**,D,13,**,D13,45
1140,**,D,13,**,D13,37
1141,**,D,13,**,D13,46
1142,**,D,13,**,D13,67
1143,**,D,13,**,D13,70
1144,**,D,13,**,D13,92
1145,**,D,13,**,D13,66
1146,**,D,13,**,D13,98
1147,**,D,13,**,D13,93
1148,**,D,13,**,D13,72
1149,**,D,13,**,D13,81
1150,**,D,13,**,D13,100
1151,**,D,13,**,D13,37
1152,**,D,13,**,D13,61
1153,**,D,13,**,D13,4
1154,**,D,13,**,D13,51
1155,**,D,13,**,D13,15
1156,**,D,13,**,D13,39
1157,**,D,13,**,D13,68
1158,**,D,13,**,D13,11
1159,**,D,13,**,D13,72
1160,**,D,13,**,D13,54
1161,**,D,13,**,D13,40
1162,**,D,13,**,D13,6
1163,**,D,13,**,D13,51
1164,**,D,13,**,D13,99
1165,**,D,13,**,D13,87
1166,**,D,13,**,D13,97
1167,**,D,13,**,D13,86
1168,**,D,13,**,D13,19
1169,**,D,13,**,D13,61
1170,**,D,13,**,D13,68
1171,**,D,13,**,D13,43
1172,**,D,13,**,D13,65
1173,**,D,13,**,D13,8
1174,**,D,13,**,D13,55
1175,**,D,13,**,D13,48
1176,**,D,13,**,D13,55
1177,**,D,13,**,D13,10
1178,**,D,13,**,D13,24
1179,**,D,13,**,D13,45
1180,**,D,13,**,D13,59
1181,**,D,13,**,D13,100
1182,**,D,13,**,D13,16
1183,**,D,13,**,D13,48
1184,**,D,13,**,D13,13
1185,**,D,13,**,D13,60
1186,**,D,13,**,D13,22
1187,**,D,13,**,D13,62
1188,**,D,13,**,D13,91
1189,**,D,13,**,D13,50
1190,**,D,13,**,D13,35
1191,**,D,13,**,D13,4
1192,**,D,13,**,D13,82
1193,**,D,13,**,D13,46
1194,**,D,13,**,D13,37
1195,**,D,13,**,D13,8
1196,**,D,13,**,D13,9
1197,**,D,13,**,D13,94
1198,**,D,13,**,D13,28
1199,**,D,13,**,D13,76
1200,**,D,13,**,D13,24
1201,**,D,13,**,D13,77
1202,**,D,13,**,D13,88
1203,**,D,13,**,D13,92
1204,**,D,13,**,D13,40
1205,**,D,13,**,D13,17
1206,**,D,13,**,D13,49
1207,**,D,13,**,D13,18
1208,**,D,13,**,D13,46
1209,**,D,13,**,D13,95
1210,**,D,13,**,D13,34
1211,**,D,13,**,D13,32
1212,**,D,13,**,D13,19
1213,**,D,13,**,D13,12
1214,**,D,13,**,D13,79
1215,**,D,13,**,D13,96
1216,**,D,13,**,D13,67
1217,**,D,13,**,D13,42
1218,**,D,13,**,D13,85
1219,**,D,13,**,D13,89
1220,**,D,13,**,D13,1
1221,**,D,13,**,D13,68
1222,**,D,13,**,D13,95
1223,**,D,13,**,D13,52
1224,**,D,13,**,D13,81
1225,**,D,13,**,D13,36
1226,**,D,13,**,D13,16
1227,**,D,13,**,D13,40
1228,**,D,13,**,D13,8
1229,**,D,13,**,D13,82
1230,**,D,13,**,D13,65
1231,**,D,13,**,D13,89
1232,**,D,13,**,D13,97
1233,**,D,13,**,D13,55
1234,**,D,13,**,D13,5
1235,**,D,13,**,D13,39
1236,**,D,13,**,D13,92
1237,**,D,13,**,D13,44
1238,**,D,13,**,D13,88
1239,**,D,13,**,D13,9
1240,**,D,13,**,D13,91
1241,**,D,13,**,D13,69
1242,**,D,13,**,D13,8
1243,**,D,13,**,D13,28
1244,**,D,13,**,D13,19
1245,**,D,13,**,D13,80
1246,**,D,13,**,D13,55
1247,**,D,13,**,D13,56
1248,**,D,13,**,D13,55
1249,**,D,13,**,D13,1
1250,**,D,13,**,D13,44
1251,**,D,13,**,D13,66
1252,**,D,13,**,D13,89
1253,**,D,13,**,D13,22
1254,**,D,13,**,D13,62
1255,**,D,13,**,D13,4
1256,**,D,13,**,D13,82
1257,**,D,13,**,D13,1
1258,**,D,13,**,D13,94
1259,**,D,13,**,D13,92
1260,**,D,13,**,D13,70
1261,**,D,13,**,D13,99
1262,**,D,13,**,D13,28
1263,**,D,13,**,D13,13
1264,**,D,13,**,D13,26
1265,**,D,13,**,D13,26
1266,**,D,13,**,D13,70
1267,**,D,13,**,D13,48
1268,**,D,13,**,D13,54
1269,**,D,13,**,D13,93
1270,**,D,13,**,D13,99
1271,**,D,13,**,D13,44
1272,**,D,13,**,D13,75
1273,**,D,13,**,D13,60
1274,**,D,13,**,D13,11
1275,**,D,13,**,D13,71
1276,**,D,13,**,D13,1
1277,**,D,13,**,D13,58
1278,**,D,13,**,D13,38
1279,**,D,13,**,D13,97
1280,**,D,13,**,D13,36
1281,**,D,13,**,D13,94
1282,**,D,13,**,D13,64
1283,**,D,13,**,D13,83
1284,**,D,13,**,D13,72
1285,**,D,13,**,D13,59
1286,**,D,13,**,D13,83
1287,**,D,13,**,D13,57
1288,**,D,13,**,D13,82
1289,**,D,13,**,D13,95
1290,**,D,13,**,D13,19
1291,**,D,13,**,D13,44
1292,**,D,13,**,D13,6
1293,**,D,13,**,D13,96
1294,**,D,13,**,D13,15
1295,**,D,13,**,D13,6
1296,**,D,13,**,D13,6
1297,**,D,13,**,D13,58
1298,**,D,13,**,D13,91
1299,**,D,13,**,D13,96
1300,**,D,13,**,D13,49
1301,**,D,13,**,D13,83
1302,**,D,13,**,D13,41
1303,**,D,13,**,D13,91
1304,**,D,13,**,D13,43
1305,**,D,13,**,D13,2
1306,**,D,13,**,D13,57
1307,**,D,13,**,D13,24
1308,**,D,13,**,D13,57
1309,**,D,13,**,D13,64
1310,**,D,13,**,D13,26
1311,**,D,13,**,D13,75
1312,**,D,13,**,D13,23
1313,**,D,13,**,D13,85
1314,**,D,13,**,D13,92
1315,**,D,13,**,D13,4
1316,**,D,13,**,D13,23
1317,**,D,13,**,D13,7
1318,**,D,13,**,D13,86
1319,**,D,13,**,D13,4
1320,**,D,13,**,D13,31
1321,**,D,13,**,D13,99
1322,**,D,13,**,D13,11
1323,**,D,13,**,D13,17
1324,**,D,13,**,D13,60
1325,**,D,13,**,D13,61
1326,**,D,13,**,D13,27
1327,**,D,13,**,D13,99
1328,**,D,13,**,D13,5
1329,**,D,13,**,D13,53
1330,**,D,13,**,D13,24
1331,**,D,13,**,D13,87
1332,**,D,13,**,D13,84
1333,**,D,13,**,D13,80
1334,**,D,13,**,D13,45
1335,**,D,13,**,D13,41
1336,**,D,13,**,D13,58
1337,**,D,13,**,D13,65
1338,**,D,13,**,D13,39
1339,**,D,13,**,D13,10
1340,**,D,13,**,D13,20
1341,**,D,13,**,D13,21
1342,**,D,13,**,D13,91
1343,**,D,13,**,D13,45
1344,**,D,13,**,D13,16
1345,**,D,13,**,D13,58
1346,**,D,13,**,D13,70
1347,**,D,13,**,D13,96
1348,**,D,13,**,D13,84
1349,**,D,13,**,D13,67
1350,**,D,13,**,D13,17
1351,**,D,13,**,D13,77
1352,**,D,13,**,D13,13
1353,**,D,13,**,D13,59
1354,**,D,13,**,D13,44
1355,**,D,13,**,D13,24
1356,**,D,13,**,D13,65
1357,**,D,13,**,D13,7
1358,**,D,13,**,D13,70
1359,**,D,13,**,D13,34
1360,**,D,13,**,D13,42
1361,**,D,13,**,D13,79
1362,**,D,13,**,D13,33
1363,**,D,13,**,D13,78
1364,**,D,13,**,D13,99
1365,**,D,13,**,D13,6
1366,**,D,13,**,D13,29
1367,**,D,13,**,D13,79
1368,**,D,13,**,D13,30
1369,**,D,13,**,D13,75
1370,**,D,13,**,D13,2
1371,**,D,13,**,D13,66
1372,**,D,13,**,D13,43
1373,**,D,13,**,D13,61
1374,**,D,13,**,D13,86
1375,**,D,13,**,D13,48
1376,**,D,13,**,D13,95
1377,**,D,13,**,D13,31
1378,**,D,13,**,D13,62
1379,**,D,13,**,D13,79
1380,**,D,13,**,D13,79
1381,**,D,13,**,D13,28
1382,**,D,13,**,D13,15
1383,**,D,13,**,D13,10
1384,**,D,13,**,D13,20
1385,**,D,13,**,D13,69
1386,**,D,13,**,D13,69
1387,**,D,13,**,D13,48
1388,**,D,13,**,D13,57
1389,**,D,13,**,D13,18
1390,**,D,13,**,D13,96
1391,**,D,13,**,D13,85
1392,**,D,13,**,D13,80
1393,**,D,13,**,D13,67
1394,**,D,13,**,D13,93
1395,**,D,13,**,D13,63
1396,**,D,13,**,D13,6
1397,**,D,13,**,D13,82
1398,**,D,13,**,D13,88
1399,**,D,13,**,D13,74
1400,**,D,13,**,D13,16
1401,**,D,13,**,D13,21
1402,**,D,13,**,D13,98
1403,**,D,13,**,D13,9
1404,**,D,13,**,D13,52
1405,**,D,13,**,D13,50
1406,**,D,13,**,D13,15
1407,**,D,13,**,D13,67
1408,**,D,13,**,D13,71
1409,**,D,13,**,D13,25
1410,**,D,13,**,D13,8
1411,**,D,13,**,D13,10
1412,**,D,13,**,D13,51
1413,**,D,13,**,D13,96
1414,**,D,13,**,D13,85
1415,**,D,13,**,D13,94
1416,**,D,13,**,D13,36
1417,**,D,13,**,D13,55
1418,**,D,13,**,D13,92
1419,**,D,13,**,D13,24
1420,**,D,13,**,D13,5
1421,**,D,13,**,D13,97
1422,**,D,13,**,D13,47
1423,**,D,13,**,D13,54
1424,**,D,13,**,D13,28
1425,**,D,13,**,D13,44
1426,**,D,13,**,D13,44
1427,**,D,13,**,D13,100
1428,**,D,13,**,D13,56
1429,**,D,13,**,D13,75
1430,**,D,13,**,D13,69
1431,**,D,13,**,D13,29
1432,**,D,13,**,D13,81
1433,**,D,13,**,D13,45
1434,**,D,13,**,D13,13
1435,**,D,13,**,D13,42
1436,**,D,13,**,D13,85
1437,**,D,13,**,D13,66
1438,**,D,13,**,D13,90
1439,**,D,13,**,D13,87
1440,**,D,13,**,D13,59
1441,**,D,13,**,D13,35
1442,**,D,13,**,D13,8
1443,**,D,13,**,D13,35
1444,**,D,13,**,D13,19
1445,**,D,13,**,D13,10
1446,**,D,13,**,D13,2
1448,**,D,13,**,D13,2
1449,**,D,13,**,D13,7
1451,**,D,13,**,D13,63
1452,**,D,13,**,D13,48
1453,**,D,13,**,D13,44
1454,**,D,13,**,D13,2
1455,**,D,13,**,D13,18
1456,**,D,13,**,D13,96
1459,**,D,13,**,D13,98
1460,**,D,13,**,D13,13
1461,**,D,13,**,D13,70
1463,**,D,13,**,D13,41
1464,**,D,13,**,D13,78
1465,**,D,13,**,D13,32
1466,**,D,13,**,D13,45
1467,**,D,13,**,D13,73
1468,**,D,13,**,D13,91
1469,**,D,13,**,D13,12
1470,**,D,13,**,D13,74
1471,**,D,13,**,D13,24
1472,**,D,13,**,D13,88
1473,**,D,13,**,D13,6
1474,**,D,13,**,D13,77
1475,**,D,13,**,D13,99
1476,**,D,13,**,D13,100
1478,**,D,13,**,D13,50
1479,**,D,13,**,D13,47
1480,**,D,13,**,D13,87
1481,**,D,13,**,D13,47
1482,**,D,13,**,D13,96
1483,**,D,13,**,D13,71
1484,**,D,13,**,D13,56
1485,**,D,13,**,D13,91
1486,**,D,13,**,D13,81
1487,**,D,13,**,D13,75
1488,**,D,13,**,D13,52
1489,**,D,13,**,D13,86
1490,**,D,13,**,D13,67
1491,**,D,13,**,D13,97
1492,**,D,13,**,D13,39
1493,**,D,13,**,D13,63
1494,**,D,13,**,D13,99
1497,**,D,13,**,D13,70
1498,**,D,13,**,D13,64
1500,**,D,13,**,D13,29
1501,**,D,13,**,D13,45
1502,**,D,13,**,D13,43
1504,**,D,13,**,D13,42
1507,**,D,13,**,D13,70
1508,**,D,13,**,D13,33
1510,**,D,13,**,D13,14
1511,**,D,13,**,D13,70
1512,**,D,13,**,D13,16
1514,**,D,13,**,D13,51
1515,**,D,13,**,D13,91
1519,**,D,13,**,D13,13
1520,**,D,13,**,D13,85
1521,**,D,13,**,D13,42
1522,**,D,13,**,D13,97
1523,**,D,13,**,D13,4
1524,**,D,13,**,D13,11
1525,**,D,13,**,D13,5
1526,**,D,13,**,D13,24
1528,**,D,13,**,D13,11
1529,**,D,13,**,D13,5
1530,**,D,13,**,D13,94
1531,**,D,13,**,D13,86
1532,**,D,13,**,D13,82
1533,**,D,13,**,D13,23
1535,**,D,13,**,D13,50
1536,**,D,13,**,D13,70
1537,**,D,13,**,D13,75
1538,**,D,13,**,D13,38
1539,**,D,13,**,D13,15
1540,**,D,13,**,D13,90
1541,**,D,13,**,D13,3
1542,**,D,13,**,D13,78
1543,**,D,13,**,D13,22
1544,**,D,13,**,D13,7
1545,**,D,13,**,D13,94
1546,**,D,13,**,D13,7
1547,**,D,13,**,D13,55
1548,**,D,13,**,D13,55
1549,**,D,13,**,D13,92
1550,**,D,13,**,D13,33
1551,**,D,13,**,D13,55
1552,**,D,13,**,D13,91
1553,**,D,13,**,D13,80
1554,**,D,13,**,D13,39
1555,**,D,13,**,D13,11
1556,**,D,13,**,D13,65
1557,**,D,13,**,D13,84
1558,**,D,13,**,D13,49
1559,**,D,13,**,D13,87
1560,**,D,13,**,D13,100
1561,**,D,13,**,D13,89
1562,**,D,13,**,D13,52
1563,**,D,13,**,D13,44
1564,**,D,13,**,D13,92
1565,**,D,13,**,D13,22
1566,**,D,13,**,D13,31
1567,**,D,13,**,D13,45
1568,**,D,13,**,D13,22
1569,**,D,13,**,D13,42
1570,**,D,13,**,D13,7
1571,**,D,13,**,D13,92
1572,**,D,13,**,D13,9
1573,**,D,13,**,D13,25
1574,**,D,13,**,D13,97
1575,**,D,13,**,D13,97
1576,**,D,13,**,D13,53
1577,**,D,13,**,D13,43
1578,**,D,13,**,D13,9
1579,**,D,13,**,D13,38
1580,**,D,13,**,D13,97
1581,**,D,13,**,D13,1
1582,**,D,13,**,D13,51
1583,**,D,13,**,D13,12
1584,**,D,13,**,D13,44
1585,**,D,13,**,D13,35
1586,**,D,13,**,D13,71
1587,**,D,13,**,D13,30
1588,**,D,13,**,D13,50
1589,**,D,13,**,D13,5
1590,**,D,13,**,D13,73
1591,**,D,13,**,D13,33
1592,**,D,13,**,D13,69
1593,**,D,13,**,D13,10
1594,**,D,13,**,D13,48
1595,**,D,13,**,D13,1
1596,**,D,13,**,D13,64
1597,**,D,13,**,D13,77
1598,**,D,13,**,D13,32
1599,**,D,13,**,D13,70
1600,**,D,13,**,D13,28
1601,**,D,13,**,D13,95
1602,**,D,13,**,D13,69
1603,**,D,13,**,D13,27
1604,**,D,13,**,D13,85
1605,**,D,13,**,D13,95
1606,**,D,13,**,D13,33
1607,**,D,13,**,D13,14
1608,**,D,13,**,D13,42
1609,**,D,13,**,D13,5
1610,**,D,13,**,D13,95
1611,**,D,13,**,D13,97
1612,**,D,13,**,D13,2
1613,**,D,13,**,D13,96
1614,**,D,13,**,D13,72
1615,**,D,13,**,D13,13
1616,**,D,13,**,D13,8
1617,**,D,13,**,D13,6
1618,**,D,13,**,D13,17
1619,**,D,13,**,D13,28
1620,**,D,13,**,D13,38
1621,**,D,13,**,D13,52
1622,**,D,13,**,D13,15
1623,**,D,13,**,D13,97
1624,**,D,13,**,D13,75
1625,**,D,13,**,D13,55
1626,**,D,13,**,D13,17
1627,**,D,13,**,D13,89
1628,**,D,13,**,D13,88
1629,**,D,13,**,D13,98
1630,**,D,13,**,D13,79
1631,**,D,13,**,D13,21
1632,**,D,13,**,D13,50
1633,**,D,13,**,D13,59
1634,**,D,13,**,D13,16
1635,**,D,13,**,D13,18
1636,**,D,13,**,D13,53
1637,**,D,13,**,D13,9
1638,**,D,13,**,D13,49
1639,**,D,13,**,D13,17
1640,**,D,13,**,D13,18
1641,**,D,13,**,D13,83
1642,**,D,13,**,D13,54
1643,**,D,13,**,D13,4
1644,**,D,13,**,D13,20
1645,**,D,13,**,D13,39
1646,**,D,13,**,D13,58
1647,**,D,13,**,D13,83
1648,**,D,13,**,D13,33
1649,**,D,13,**,D13,35
1650,**,D,13,**,D13,3
1651,**,D,13,**,D13,12
1652,**,D,13,**,D13,45
1653,**,D,13,**,D13,32
1654,**,D,13,**,D13,71
1655,**,D,13,**,D13,25
1656,**,D,13,**,D13,49
1657,**,D,13,**,D13,66
1658,**,D,13,**,D13,1
1659,**,D,13,**,D13,47
1660,**,D,13,**,D13,49
1661,**,D,13,**,D13,34
1662,**,D,13,**,D13,18
1663,**,D,13,**,D13,87
1664,**,D,13,**,D13,39
1665,**,D,13,**,D13,32
1666,**,D,13,**,D13,39
1667,**,D,13,**,D13,80
1668,**,D,13,**,D13,1
1669,**,D,13,**,D13,10
1670,**,D,13,**,D13,38
1671,**,D,13,**,D13,69
1672,**,D,13,**,D13,5
1673,**,D,13,**,D13,16
1674,**,D,13,**,D13,61
1675,**,D,13,**,D13,73
1676,**,D,13,**,D13,55
1677,**,D,13,**,D13,56
1678,**,D,13,**,D13,63
1679,**,D,13,**,D13,60
1680,**,D,13,**,D13,97
1681,**,D,13,**,D13,69
1682,**,D,13,**,D13,79
1683,**,D,13,**,D13,13
1684,**,D,13,**,D13,100
1685,**,D,13,**,D13,29
1686,**,D,13,**,D13,4
1687,**,D,13,**,D13,25
1688,**,D,13,**,D13,64
1689,**,D,13,**,D13,43
1690,**,D,13,**,D13,51
1691,**,D,13,**,D13,85
1692,**,D,13,**,D13,1
1693,**,D,13,**,D13,63
1694,**,D,13,**,D13,75
1695,**,D,13,**,D13,57
1696,**,D,13,**,D13,19
1697,**,D,13,**,D13,18
1698,**,D,13,**,D13,89
1699,**,D,13,**,D13,100
1700,**,D,13,**,D13,65
1701,**,D,13,**,D13,91
1702,**,D,13,**,D13,62
1703,**,D,13,**,D13,57
1704,**,D,13,**,D13,100
1705,**,D,13,**,D13,73
1706,**,D,13,**,D13,12
1707,**,D,13,**,D13,35
1708,**,D,13,**,D13,76
1709,**,D,13,**,D13,22
1711,**,D,13,**,D13,32
1712,**,D,13,**,D13,45
1713,**,D,13,**,D13,97
1714,**,D,13,**,D13,77
1717,**,D,13,**,D13,23
1718,**,D,13,**,D13,93
1719,**,D,13,**,D13,41
1720,**,D,13,**,D13,74
1721,**,V,**,**,V,92
1722,**,V,**,**,V,73
1723,**,V,**,**,V,44
1724,**,V,**,**,V,10
1725,**,V,**,**,V,71
1726,**,V,**,**,V,12
1728,**,V,**,**,V,99
1729,**,V,**,**,V,58
1730,**,V,**,**,V,89
1732,**,V,**,**,V,36
1735,**,V,**,**,V,76
1737,**,V,**,**,V,63
1740,**,V,**,**,V,63
1742,**,V,**,**,V,2
1745,**,V,**,**,V,72
1748,**,V,**,**,V,86
1751,**,V,**,**,V,17
1753,**,V,**,**,V,51
1754,**,V,**,**,V,58
1755,**,V,**,**,V,94
1756,**,V,**,**,V,97
1757,**,V,**,**,V,84
1758,**,V,**,**,V,12
1759,**,V,**,**,V,94
1760,**,V,**,**,V,60
1761,**,V,**,**,V,77
1762,**,V,**,**,V,67
1763,**,V,**,**,V,59
1764,**,V,**,**,V,95
1765,**,V,**,**,V,14
1766,**,V,**,**,V,62
1767,**,V,**,**,V,87
1768,**,V,**,**,V,71
1769,**,V,**,**,V,43
1770,**,V,**,**,V,13
1771,**,V,**,**,V,66
1772,**,V,**,**,V,36
1773,**,V,**,**,V,98
1774,**,V,**,**,V,40
1775,**,V,**,**,V,77
1776,**,V,**,**,V,21
1777,**,V,**,**,V,77
1778,**,V,**,**,V,78
1779,**,V,**,**,V,84
1780,**,V,**,**,V,16
1781,**,V,**,**,V,85
1782,**,V,**,**,V,28
1783,**,V,**,**,V,95
1784,**,V,**,**,V,40
1785,**,V,**,**,V,60
1786,**,V,**,**,V,70
1787,**,V,**,**,V,96
1788,**,V,**,**,V,98
1789,**,V,**,**,V,4
1790,**,V,**,**,V,19
1791,**,V,**,**,V,79
1792,**,V,**,**,V,6
1793,**,V,**,**,V,95
1794,**,V,**,**,V,75
1795,**,V,**,**,V,96
1796,**,V,**,**,V,47
1797,**,V,**,**,V,42
1798,**,V,**,**,V,19
1799,**,V,**,**,V,97
1800,**,V,**,**,V,54
1801,**,V,**,**,V,93
1802,**,V,**,**,V,14
1803,**,V,**,**,V,51
1804,**,V,**,**,V,12
1805,**,V,**,**,V,69
1806,**,V,**,**,V,89
1807,**,V,**,**,V,83
1808,**,V,**,**,V,37
1809,**,V,**,**,V,57
1810,**,V,**,**,V,4
1811,**,V,**,**,V,77
1812,**,V,**,**,V,18
1813,**,V,**,**,V,18
1814,**,V,**,**,V,98
1815,**,V,**,**,V,72
1816,**,V,**,**,V,51
1817,**,V,**,**,V,19
1818,**,V,**,**,V,38
1819,**,V,**,**,V,63
1820,**,V,**,**,V,42
1821,**,V,**,**,V,100
1822,**,V,**,**,V,66
1823,**,V,**,**,V,80
1824,**,V,**,**,V,4
1825,**,V,**,**,V,7
1826,**,V,**,**,V,85
1827,**,V,**,**,V,7
1828,**,V,**,**,V,83
1829,**,V,**,**,V,75
1830,**,V,**,**,V,47
1831,**,V,**,**,V,64
1832,**,V,**,**,V,100
1833,**,V,**,**,V,24
1834,**,V,**,**,V,75
1835,**,V,**,**,V,86
1836,**,V,**,**,V,66
1837,**,V,**,**,V,78
1838,**,V,**,**,V,90
1839,**,V,**,**,V,95
1840,**,V,**,**,V,42
1841,**,V,**,**,V,95
1842,**,V,**,**,V,69
1843,**,V,**,**,V,59
1844,**,V,**,**,V,57
1845,**,V,**,**,V,87
1846,**,V,**,**,V,12
1847,**,V,**,**,V,25
1848,**,V,**,**,V,65
1849,**,V,**,**,V,45
1850,**,V,**,**,V,42
1851,**,V,**,**,V,94
1852,**,V,**,**,V,90
1853,**,V,**,**,V,79
1854,**,V,**,**,V,6
1855,**,V,**,**,V,32
1856,**,V,**,**,V,97
1857,**,V,**,**,V,31
1858,**,V,**,**,V,33
1859,**,V,**,**,V,99
1860,**,V,**,**,V,16
1861,**,V,**,**,V,65
1862,**,V,**,**,V,71
1863,**,V,**,**,V,5
1864,**,V,**,**,V,78
1865,**,V,**,**,V,75
1866,**,V,**,**,V,20
1867,**,V,**,**,V,27
1868,**,V,**,**,V,58
1869,**,V,**,**,V,64
1870,**,V,**,**,V,73
1871,**,V,**,**,V,24
1872,**,V,**,**,V,64
1873,**,V,**,**,V,82
1874,**,V,**,**,V,91
1875,**,V,**,**,V,7
1876,**,V,**,**,V,97
1877,**,V,**,**,V,33
1878,**,V,**,**,V,76
1879,**,V,**,**,V,33
1880,**,V,**,**,V,86
1881,**,V,**,**,V,83
